idade,escolaridade,estado_civil,regiao,num_dependentes,tipo_contrato,anos_emprego,renda_mensal,valor_emprestimo,prazo_meses,taxa_juros_mensal,historico_pagamentos,score_credito,inadimplente
18,Médio,Casado,Centro-Oeste,1,CLT,2.1,1320.0,20700.0,84,1.27,Excelente,625,0
37,Superior,Casado,Sudeste,1,Autônomo,8.0,7374.41,106100.0,36,4.31,Excelente,729,0
57,Médio,Casado,Sudeste,1,Servidor Público,4.1,2965.59,28900.0,84,1.14,Bom,603,1
56,Superior,Casado,Sudeste,1,Servidor Público,1.4,4337.49,31400.0,60,0.85,Excelente,694,0
32,Fundamental,Solteiro,Sudeste,4,Servidor Público,4.1,1320.0,20900.0,12,0.95,Bom,601,0
31,Fundamental,Casado,Sudeste,3,CLT,6.7,1320.0,21200.0,48,1.79,Bom,615,0
43,Médio,Divorciado,Nordeste,1,CLT,2.1,2851.74,28000.0,36,2.24,Regular,549,0
27,Médio,Casado,Sudeste,2,CLT,3.4,4448.79,59800.0,12,1.28,Bom,599,0
41,Superior,Casado,Centro-Oeste,0,Autônomo,17.7,5080.6,43400.0,48,3.72,Excelente,816,0
46,Fundamental,Solteiro,Sudeste,1,Empresário,13.4,1640.7,8600.0,48,2.31,Bom,657,0
51,Superior,Solteiro,Sudeste,0,CLT,2.8,2746.42,21500.0,36,1.35,Ruim,465,0
36,Médio,Solteiro,Sudeste,2,CLT,0.4,4979.21,65900.0,72,1.59,Bom,567,0
35,Médio,Solteiro,Sudeste,0,CLT,4.8,3551.9,51600.0,48,2.16,Excelente,723,0
28,Médio,Viúvo,Nordeste,2,CLT,1.3,1866.42,29400.0,24,1.44,Regular,487,0
28,Médio,Casado,Nordeste,1,CLT,4.4,2828.1,9200.0,60,1.37,Ruim,402,0
35,Médio,Casado,Sudeste,3,Autônomo,1.7,3132.44,32300.0,48,3.04,Ruim,429,1
42,Médio,Casado,Nordeste,1,CLT,5.1,1743.66,12400.0,48,2.32,Excelente,670,0
48,Superior,Solteiro,Norte,3,Servidor Público,1.8,2875.01,38100.0,72,1.35,Bom,604,0
29,Médio,Viúvo,Centro-Oeste,2,Autônomo,11.3,1982.19,13200.0,24,3.51,Ruim,427,1
54,Médio,Casado,Sul,4,Servidor Público,0.6,1320.0,15200.0,48,1.39,Excelente,687,0
35,Superior,Solteiro,Centro-Oeste,2,CLT,0.3,2103.85,28800.0,60,1.33,Bom,579,0
37,Superior,Casado,Sul,2,Autônomo,6.1,6730.88,97900.0,60,2.29,Bom,644,0
29,Médio,Divorciado,Nordeste,0,CLT,2.1,2798.98,19700.0,12,1.96,Bom,648,0
18,Médio,Divorciado,Sudeste,1,Empresário,2.5,2035.36,8800.0,60,2.09,Ruim,420,0
47,Superior,Solteiro,Sudeste,0,Servidor Público,10.9,4856.6,30500.0,72,1.32,Bom,778,0
46,Superior,Divorciado,Sul,0,Autônomo,3.6,5753.19,69000.0,60,3.15,Bom,690,0
34,Médio,Solteiro,Sudeste,2,Autônomo,4.3,3241.09,11700.0,72,3.6,Excelente,670,0
38,Médio,Solteiro,Norte,0,CLT,0.1,1843.25,9900.0,36,1.67,Ruim,421,0
43,Superior,Divorciado,Sul,1,Autônomo,4.4,7969.39,142900.0,36,2.49,Bom,674,0
20,Fundamental,Divorciado,Sudeste,0,Empresário,2.0,1509.39,13200.0,36,1.98,Bom,573,0
32,Pós-graduação,Casado,Norte,0,CLT,2.5,7003.4,73200.0,60,1.24,Bom,701,0
46,Fundamental,Casado,Sudeste,0,Autônomo,6.6,1780.92,5600.0,72,3.31,Regular,538,0
24,Superior,Divorciado,Sudeste,1,CLT,3.0,4718.22,56000.0,72,1.55,Bom,625,0
41,Médio,Casado,Centro-Oeste,0,Servidor Público,17.3,2210.84,17400.0,24,1.28,Bom,695,0
23,Médio,Divorciado,Sudeste,1,CLT,6.4,2727.29,29900.0,48,1.87,Bom,602,0
43,Superior,Casado,Sudeste,0,CLT,5.2,6610.17,72000.0,84,1.85,Regular,598,0
37,Médio,Viúvo,Sul,3,CLT,3.6,2799.58,49000.0,36,1.79,Bom,581,0
20,Médio,Viúvo,Centro-Oeste,4,CLT,2.1,2861.94,20100.0,48,2.4,Ruim,385,1
50,Fundamental,Solteiro,Norte,1,Autônomo,0.2,1340.4,15500.0,72,3.95,Regular,500,1
29,Fundamental,Divorciado,Sul,0,CLT,0.1,1612.54,14100.0,72,2.0,Bom,575,0
29,Médio,Casado,Sudeste,0,Autônomo,0.2,3694.24,34500.0,36,4.17,Regular,491,0
40,Superior,Casado,Sudeste,3,Servidor Público,12.8,7120.1,27300.0,24,1.33,Bom,690,0
50,Fundamental,Casado,Nordeste,2,CLT,1.6,1320.0,17600.0,48,1.42,Excelente,583,0
26,Fundamental,Solteiro,Sudeste,2,CLT,4.8,1320.0,7800.0,72,2.08,Bom,530,1
38,Médio,Casado,Nordeste,3,Empresário,3.6,2301.59,23100.0,48,1.99,Bom,592,0
42,Superior,Divorciado,Sul,3,Autônomo,3.4,3862.79,36800.0,48,3.75,Excelente,670,0
45,Superior,Solteiro,Norte,2,CLT,3.5,3302.55,33100.0,72,1.4,Excelente,688,0
39,Médio,Casado,Sudeste,2,CLT,1.4,1985.01,17100.0,36,1.71,Excelente,677,0
33,Fundamental,Divorciado,Centro-Oeste,3,Empresário,8.7,1320.0,8800.0,60,1.53,Regular,467,0
28,Pós-graduação,Casado,Sudeste,3,CLT,10.1,9475.65,92200.0,36,2.46,Regular,597,0
38,Médio,Casado,Nordeste,1,Servidor Público,4.1,3149.16,11600.0,36,0.91,Bom,609,0
26,Superior,Casado,Sudeste,4,CLT,8.0,4343.67,28800.0,24,2.49,Ruim,453,1
18,Superior,Casado,Sul,2,CLT,0.2,5315.56,78500.0,24,1.74,Excelente,691,0
42,Superior,Casado,Sudeste,1,Servidor Público,0.4,3996.29,62500.0,72,1.4,Excelente,670,0
47,Médio,Divorciado,Nordeste,1,CLT,3.3,3072.96,42200.0,24,1.22,Ruim,439,0
18,Superior,Casado,Nordeste,2,CLT,7.5,6139.0,76700.0,12,1.98,Bom,651,0
26,Superior,Divorciado,Sudeste,1,CLT,1.5,6468.97,98100.0,48,2.0,Bom,615,1
44,Superior,Casado,Centro-Oeste,2,Autônomo,3.2,8512.33,41900.0,48,2.97,Regular,583,0
60,Médio,Solteiro,Sul,0,CLT,0.0,2380.74,25900.0,48,1.29,Excelente,609,0
38,Médio,Casado,Nordeste,3,CLT,17.3,2954.78,14000.0,48,1.63,Bom,673,0
29,Fundamental,Casado,Nordeste,1,CLT,5.8,1638.86,24000.0,24,1.67,Bom,658,0
35,Médio,Casado,Centro-Oeste,0,CLT,1.8,1791.98,19400.0,12,2.12,Bom,597,0
53,Superior,Solteiro,Sudeste,3,CLT,16.3,6362.66,96400.0,12,1.74,Ruim,577,0
30,Médio,Solteiro,Norte,0,Empresário,0.4,2402.53,36000.0,72,2.79,Excelente,694,0
29,Médio,Solteiro,Nordeste,3,CLT,2.5,1794.6,17900.0,48,1.57,Excelente,694,0
32,Médio,Solteiro,Centro-Oeste,0,Autônomo,0.2,3724.21,38900.0,36,4.32,Bom,630,0
27,Superior,Casado,Sudeste,3,CLT,1.6,5546.81,19000.0,36,1.26,Excelente,700,0
39,Pós-graduação,Solteiro,Centro-Oeste,0,CLT,1.0,4296.68,46600.0,60,2.49,Regular,552,0
55,Médio,Casado,Centro-Oeste,0,CLT,1.5,1472.47,19400.0,36,2.03,Excelente,625,1
41,Médio,Solteiro,Sudeste,3,CLT,11.8,4871.64,31700.0,60,1.39,Ruim,419,0
35,Fundamental,Solteiro,Sudeste,0,CLT,2.2,1565.01,27900.0,36,2.13,Excelente,669,0
34,Superior,Casado,Sudeste,3,Autônomo,1.6,3795.89,66900.0,36,2.42,Ruim,398,0
20,Superior,Solteiro,Centro-Oeste,2,Empresário,4.1,2976.16,21600.0,72,2.05,Excelente,663,0
47,Pós-graduação,Divorciado,Sudeste,0,CLT,4.6,7757.98,106200.0,36,1.55,Excelente,713,0
37,Médio,Solteiro,Sudeste,1,Autônomo,16.5,4403.77,15200.0,60,4.15,Bom,730,0
36,Pós-graduação,Casado,Nordeste,0,CLT,3.2,14152.74,150000.0,36,1.22,Bom,707,0
73,Fundamental,Divorciado,Sudeste,1,CLT,5.6,2097.13,25900.0,48,1.69,Bom,586,0
41,Superior,Casado,Sul,1,CLT,1.9,4793.08,73500.0,12,1.34,Bom,629,0
29,Fundamental,Solteiro,Sudeste,2,CLT,0.8,1382.21,10500.0,24,1.7,Ruim,430,1
33,Superior,Casado,Nordeste,4,CLT,2.2,9495.69,150000.0,24,1.27,Ruim,491,0
50,Médio,Casado,Nordeste,0,Autônomo,2.2,2998.67,47600.0,72,3.58,Bom,601,0
39,Superior,Viúvo,Sudeste,1,CLT,2.2,3970.8,51800.0,84,1.28,Excelente,684,0
22,Superior,Divorciado,Norte,2,CLT,4.8,5778.03,58300.0,12,2.0,Excelente,761,0
48,Médio,Solteiro,Sul,0,Autônomo,2.1,3353.45,41200.0,12,3.29,Excelente,727,0
30,Fundamental,Viúvo,Norte,2,CLT,12.3,1320.0,18400.0,48,1.43,Excelente,731,0
58,Superior,Solteiro,Sudeste,1,Autônomo,16.2,9129.35,150000.0,48,3.39,Ruim,574,1
49,Médio,Solteiro,Sul,3,CLT,3.0,4037.95,19500.0,60,2.03,Bom,608,0
33,Fundamental,Divorciado,Sudeste,2,CLT,3.3,1521.14,11700.0,60,1.95,Bom,652,0
52,Médio,Solteiro,Sudeste,1,Servidor Público,2.1,3135.49,46100.0,60,0.99,Ruim,466,1
38,Superior,Solteiro,Sudeste,2,CLT,1.8,7879.84,72000.0,24,2.39,Excelente,721,0
47,Fundamental,Solteiro,Nordeste,3,Servidor Público,16.9,1320.0,17300.0,12,1.38,Regular,589,0
43,Médio,Casado,Nordeste,2,CLT,0.2,4854.2,24300.0,72,1.74,Regular,522,0
28,Fundamental,Casado,Sudeste,0,CLT,2.1,2700.82,36800.0,48,1.55,Regular,489,0
30,Médio,Casado,Sudeste,1,CLT,0.7,4064.48,53300.0,84,1.96,Excelente,653,0
49,Superior,Solteiro,Sul,1,CLT,5.2,7138.84,84100.0,48,1.57,Bom,654,0
34,Pós-graduação,Casado,Sul,1,CLT,0.9,9561.3,138400.0,48,1.93,Bom,654,0
33,Superior,Divorciado,Centro-Oeste,1,CLT,8.6,7152.26,115900.0,48,2.27,Regular,583,1
27,Médio,Divorciado,Sul,2,CLT,1.9,2900.69,44800.0,24,1.92,Regular,498,0
42,Pós-graduação,Solteiro,Nordeste,0,CLT,10.0,12310.88,60500.0,36,2.29,Bom,792,0
60,Médio,Viúvo,Sudeste,0,Servidor Público,17.2,1981.61,28100.0,72,0.96,Bom,741,0
26,Médio,Casado,Sudeste,0,CLT,5.9,1663.73,16200.0,24,2.33,Ruim,486,0
38,Pós-graduação,Solteiro,Sudeste,0,Autônomo,3.9,7619.44,61000.0,36,4.15,Excelente,681,0
53,Superior,Solteiro,Sudeste,0,Servidor Público,0.6,5417.56,87700.0,48,1.08,Excelente,740,0
37,Superior,Solteiro,Sudeste,2,CLT,10.8,9754.01,111100.0,48,2.23,Excelente,804,0
42,Superior,Casado,Nordeste,4,CLT,6.0,5760.17,60600.0,12,1.81,Excelente,696,0
26,Médio,Solteiro,Sudeste,1,CLT,1.4,2887.34,42600.0,48,2.12,Ruim,411,1
42,Médio,Casado,Sul,1,CLT,2.5,3284.6,37100.0,36,1.25,Bom,606,0
35,Superior,Solteiro,Nordeste,2,CLT,0.3,6147.89,97600.0,72,2.46,Ruim,473,1
48,Médio,Divorciado,Sudeste,0,CLT,4.3,1684.57,7700.0,72,2.36,Ruim,450,0
51,Médio,Solteiro,Nordeste,0,CLT,0.5,2817.27,41300.0,72,2.36,Bom,647,0
66,Superior,Divorciado,Sudeste,1,CLT,4.2,10450.13,57000.0,72,1.57,Bom,720,0
44,Superior,Divorciado,Sudeste,1,CLT,4.5,5277.19,33700.0,60,1.57,Bom,688,0
41,Médio,Solteiro,Nordeste,2,CLT,1.6,1731.41,9900.0,72,1.72,Ruim,424,0
40,Superior,Casado,Nordeste,3,CLT,11.9,4292.23,28200.0,24,2.34,Regular,538,0
34,Superior,Solteiro,Sul,1,Autônomo,6.0,5671.34,79300.0,36,3.6,Excelente,679,0
41,Superior,Divorciado,Sudeste,1,Autônomo,2.7,5962.12,76500.0,60,2.08,Excelente,733,0
34,Médio,Casado,Nordeste,0,CLT,10.0,2620.62,16900.0,72,1.9,Regular,594,0
39,Médio,Solteiro,Sul,1,Servidor Público,7.7,2828.02,19900.0,60,1.38,Excelente,688,0
52,Médio,Solteiro,Sudeste,3,CLT,4.7,3678.77,16500.0,24,2.05,Bom,618,0
26,Fundamental,Casado,Nordeste,1,CLT,0.7,2345.7,21600.0,72,1.48,Excelente,653,0
50,Médio,Divorciado,Centro-Oeste,0,CLT,2.7,2521.36,21900.0,60,1.31,Regular,524,0
52,Médio,Casado,Nordeste,1,CLT,8.0,2879.04,14900.0,60,1.24,Excelente,666,0
36,Médio,Divorciado,Nordeste,1,Autônomo,3.8,1580.19,24500.0,60,2.95,Regular,526,0
18,Pós-graduação,Casado,Nordeste,2,Empresário,3.2,13343.57,150000.0,60,2.91,Bom,694,0
31,Fundamental,Solteiro,Nordeste,1,Autônomo,12.4,1320.0,6100.0,12,2.57,Bom,657,0
52,Superior,Viúvo,Centro-Oeste,2,CLT,0.1,5337.65,37300.0,36,2.17,Bom,561,0
37,Superior,Solteiro,Sudeste,2,CLT,0.0,9683.33,136000.0,84,2.43,Excelente,745,0
27,Fundamental,Divorciado,Sudeste,2,CLT,8.9,1876.26,30100.0,36,1.75,Ruim,428,0
32,Pós-graduação,Casado,Nordeste,3,Autônomo,0.2,9466.58,38600.0,60,2.08,Excelente,684,0
47,Superior,Solteiro,Nordeste,3,CLT,1.6,7425.37,122800.0,36,1.67,Bom,619,0
44,Médio,Casado,Sudeste,0,Servidor Público,10.3,4175.74,16400.0,72,1.08,Excelente,695,0
35,Superior,Viúvo,Sudeste,2,Autônomo,4.7,3194.27,39900.0,48,3.08,Bom,607,0
33,Médio,Viúvo,Norte,2,Servidor Público,4.2,2771.1,9200.0,48,0.92,Excelente,682,0
33,Superior,Solteiro,Centro-Oeste,0,Autônomo,4.3,4442.56,75200.0,36,2.12,Bom,648,0
27,Fundamental,Solteiro,Sudeste,3,Autônomo,1.5,1597.98,13300.0,12,3.78,Excelente,657,0
55,Superior,Casado,Centro-Oeste,0,CLT,3.0,5820.22,74100.0,60,1.59,Bom,636,0
34,Médio,Casado,Norte,2,Autônomo,4.0,2881.97,16600.0,12,3.82,Excelente,702,0
51,Superior,Casado,Nordeste,0,Servidor Público,1.5,4486.23,35100.0,60,1.05,Bom,640,0
54,Médio,Solteiro,Nordeste,2,Servidor Público,6.3,4120.99,58600.0,48,0.92,Excelente,727,0
48,Superior,Viúvo,Sudeste,0,CLT,1.6,5361.33,94300.0,60,1.9,Bom,691,0
33,Superior,Casado,Nordeste,1,Autônomo,0.3,6889.09,123200.0,24,2.49,Bom,594,0
42,Médio,Divorciado,Sudeste,0,Empresário,0.9,3376.79,51100.0,48,2.56,Regular,527,0
37,Superior,Casado,Nordeste,0,Autônomo,2.1,7730.25,121400.0,48,3.46,Regular,565,0
28,Médio,Casado,Sudeste,4,CLT,9.5,1409.13,24700.0,12,2.04,Bom,666,0
41,Superior,Viúvo,Sul,0,Servidor Público,2.1,7138.69,25700.0,60,1.33,Ruim,500,0
25,Médio,Casado,Sudeste,1,CLT,0.4,1441.74,8000.0,36,2.44,Regular,515,0
51,Superior,Divorciado,Sudeste,2,CLT,0.9,6527.2,24700.0,24,1.94,Bom,666,0
32,Superior,Viúvo,Nordeste,0,CLT,3.1,4040.71,42500.0,36,2.04,Excelente,706,0
40,Médio,Casado,Norte,0,CLT,0.8,2992.42,52000.0,24,1.66,Bom,628,0
41,Médio,Casado,Nordeste,0,CLT,0.3,4631.9,54400.0,72,1.79,Bom,614,0
35,Médio,Solteiro,Nordeste,2,CLT,5.0,4227.77,47900.0,48,1.74,Excelente,656,0
44,Superior,Solteiro,Sudeste,3,Autônomo,6.1,6424.0,98900.0,24,2.7,Regular,592,0
32,Médio,Solteiro,Nordeste,2,Empresário,7.6,1521.3,25800.0,36,1.91,Bom,584,0
47,Médio,Solteiro,Nordeste,4,Autônomo,7.4,2023.48,27300.0,60,2.36,Excelente,690,0
23,Superior,Solteiro,Nordeste,2,Servidor Público,1.9,3999.81,65700.0,60,1.33,Bom,642,0
39,Médio,Solteiro,Sudeste,4,CLT,5.3,1320.0,7400.0,12,1.27,Bom,512,0
59,Superior,Casado,Centro-Oeste,1,CLT,3.5,5837.36,61600.0,12,1.87,Bom,677,0
26,Médio,Casado,Nordeste,1,Autônomo,0.1,3505.1,29700.0,72,2.32,Excelente,683,0
30,Fundamental,Solteiro,Sudeste,1,Autônomo,2.1,1864.08,14900.0,36,3.92,Excelente,640,1
43,Superior,Solteiro,Nordeste,0,Autônomo,0.2,5541.42,34400.0,24,3.66,Bom,584,0
39,Fundamental,Casado,Norte,2,CLT,0.3,2122.05,34800.0,24,1.32,Excelente,651,0
41,Médio,Casado,Sudeste,0,CLT,0.2,3155.68,30800.0,48,1.55,Excelente,677,0
43,Superior,Casado,Nordeste,2,CLT,13.0,4803.19,52600.0,60,2.2,Regular,626,0
44,Médio,Casado,Nordeste,1,CLT,7.4,3610.61,25800.0,48,1.87,Excelente,715,0
50,Pós-graduação,Divorciado,Centro-Oeste,0,Servidor Público,2.3,4822.46,84100.0,12,1.08,Regular,527,0
42,Pós-graduação,Casado,Sudeste,0,CLT,1.1,9467.26,115200.0,48,1.74,Bom,634,0
35,Médio,Casado,Nordeste,1,Servidor Público,0.3,1320.0,4000.0,36,1.49,Bom,589,0
45,Fundamental,Viúvo,Sudeste,4,CLT,2.3,2946.97,20700.0,60,1.9,Bom,581,0
58,Superior,Divorciado,Sul,2,Autônomo,3.7,6615.57,119000.0,48,2.31,Excelente,754,0
36,Médio,Casado,Nordeste,1,Empresário,6.4,3157.56,55600.0,84,2.1,Excelente,689,0
27,Fundamental,Casado,Centro-Oeste,0,CLT,0.2,1814.78,20300.0,48,1.92,Regular,532,0
50,Superior,Solteiro,Nordeste,1,CLT,2.2,5673.72,65000.0,48,2.0,Regular,554,0
36,Fundamental,Casado,Sul,0,CLT,15.1,3154.64,52100.0,48,2.41,Bom,606,0
18,Superior,Viúvo,Sul,2,CLT,0.5,5220.26,71100.0,36,1.44,Regular,556,1
47,Fundamental,Casado,Norte,0,Autônomo,2.0,2025.66,34400.0,48,4.02,Regular,517,0
32,Fundamental,Divorciado,Sul,2,CLT,1.3,1655.37,16900.0,36,2.18,Bom,603,0
37,Médio,Casado,Nordeste,2,Autônomo,0.6,3620.66,63900.0,60,4.19,Regular,524,0
41,Pós-graduação,Viúvo,Nordeste,1,CLT,7.3,8892.3,98600.0,36,1.88,Ruim,486,0
40,Superior,Casado,Nordeste,2,CLT,4.8,8902.65,112800.0,36,1.48,Excelente,738,0
45,Superior,Solteiro,Sul,2,Empresário,2.1,7245.97,30700.0,48,2.41,Excelente,712,0
33,Médio,Casado,Centro-Oeste,0,CLT,1.8,2635.68,32100.0,48,2.38,Bom,621,0
43,Médio,Solteiro,Nordeste,2,Autônomo,7.0,3675.24,53400.0,60,2.37,Bom,647,1
35,Médio,Solteiro,Sudeste,2,CLT,0.4,4760.96,45700.0,60,1.5,Excelente,681,0
46,Médio,Divorciado,Sudeste,1,Empresário,0.6,2950.8,31100.0,36,1.6,Excelente,725,0
44,Superior,Solteiro,Sudeste,0,Empresário,9.5,6694.4,59600.0,72,2.97,Excelente,790,0
27,Superior,Casado,Sul,0,CLT,6.8,8218.28,144100.0,12,1.42,Excelente,796,0
49,Médio,Solteiro,Nordeste,3,CLT,6.0,4196.65,42600.0,24,2.04,Bom,647,0
32,Pós-graduação,Solteiro,Nordeste,1,Servidor Público,3.9,3910.63,19100.0,12,1.42,Excelente,701,0
46,Médio,Viúvo,Norte,0,CLT,1.4,2347.04,8100.0,60,2.46,Bom,632,0
42,Pós-graduação,Casado,Centro-Oeste,0,Autônomo,10.9,11269.78,150000.0,36,4.33,Regular,705,0
58,Fundamental,Casado,Nordeste,0,Empresário,2.7,1320.0,14800.0,24,1.6,Regular,530,0
35,Médio,Casado,Sudeste,0,Autônomo,1.3,1845.67,5600.0,48,2.9,Regular,556,0
34,Médio,Casado,Centro-Oeste,1,Servidor Público,1.8,3340.69,29200.0,48,1.43,Excelente,643,0
37,Médio,Divorciado,Centro-Oeste,1,CLT,0.1,3471.49,58000.0,48,1.56,Excelente,708,0
34,Superior,Casado,Norte,3,Empresário,1.2,3881.45,66800.0,48,2.8,Regular,492,1
46,Médio,Casado,Nordeste,3,CLT,0.8,2861.35,10900.0,84,1.55,Excelente,613,0
20,Médio,Divorciado,Norte,1,CLT,0.6,2223.43,10800.0,72,2.11,Regular,507,1
26,Superior,Solteiro,Nordeste,3,Servidor Público,0.1,4035.72,12400.0,36,1.19,Excelente,667,0
26,Superior,Casado,Nordeste,1,Autônomo,1.0,8826.06,141500.0,60,3.08,Bom,673,0
48,Superior,Viúvo,Sul,2,Servidor Público,0.4,6319.62,25700.0,48,1.08,Ruim,484,0
56,Médio,Casado,Nordeste,0,Servidor Público,0.2,1324.91,6100.0,12,1.1,Bom,578,0
36,Superior,Divorciado,Centro-Oeste,0,Autônomo,0.6,4217.78,27100.0,12,3.96,Bom,674,0
36,Superior,Casado,Sudeste,0,CLT,0.9,2510.66,42100.0,60,1.49,Regular,579,0
38,Médio,Divorciado,Sul,0,Autônomo,2.2,3994.66,53200.0,48,2.21,Excelente,708,0
50,Médio,Divorciado,Centro-Oeste,2,CLT,3.5,2487.41,30500.0,48,2.3,Ruim,398,0
27,Médio,Solteiro,Sudeste,0,CLT,1.6,1554.1,23000.0,36,1.4,Bom,678,0
40,Fundamental,Solteiro,Sudeste,0,Autônomo,0.6,1756.64,23500.0,72,2.99,Ruim,472,0
48,Médio,Casado,Centro-Oeste,3,Empresário,11.3,2233.43,31700.0,60,2.28,Regular,555,0
43,Fundamental,Casado,Norte,2,Servidor Público,2.9,2455.17,10100.0,72,1.43,Excelente,628,0
40,Superior,Solteiro,Nordeste,1,CLT,5.4,4582.74,54300.0,24,2.49,Bom,661,0
49,Superior,Solteiro,Sudeste,0,Servidor Público,4.7,9370.3,134000.0,48,0.92,Bom,680,0
18,Pós-graduação,Solteiro,Sudeste,3,Empresário,1.3,8106.79,93100.0,48,2.98,Bom,664,0
45,Superior,Viúvo,Sudeste,0,CLT,3.3,5616.33,17800.0,24,1.41,Regular,580,1
30,Fundamental,Casado,Sudeste,2,CLT,3.7,1320.0,8100.0,36,2.09,Bom,544,0
18,Superior,Casado,Sul,2,CLT,1.7,4398.6,76700.0,24,2.02,Excelente,647,0
43,Superior,Solteiro,Norte,1,CLT,4.4,4104.67,55700.0,84,2.25,Ruim,430,1
53,Médio,Casado,Centro-Oeste,3,CLT,6.3,2708.05,36100.0,48,1.93,Bom,658,0
36,Superior,Solteiro,Sul,0,CLT,1.8,5048.94,65200.0,36,1.45,Excelente,690,0
48,Pós-graduação,Solteiro,Sudeste,2,Autônomo,0.1,9404.72,46200.0,60,2.37,Regular,506,0
55,Médio,Divorciado,Sudeste,2,CLT,1.7,3037.44,9300.0,60,2.14,Regular,513,0
52,Pós-graduação,Viúvo,Sudeste,2,Empresário,0.5,5564.8,53500.0,36,1.7,Regular,530,0
56,Fundamental,Solteiro,Sul,4,CLT,0.7,1320.0,12800.0,84,1.49,Excelente,674,0
46,Médio,Solteiro,Norte,2,CLT,1.8,2699.78,41000.0,60,1.53,Bom,641,0
38,Médio,Solteiro,Sudeste,2,CLT,0.9,2266.03,13000.0,36,1.39,Bom,548,0
20,Superior,Casado,Sul,0,Empresário,10.9,5282.76,37600.0,60,2.05,Ruim,519,0
35,Superior,Solteiro,Sul,2,CLT,4.2,4455.0,18600.0,60,2.23,Bom,649,0
28,Pós-graduação,Solteiro,Centro-Oeste,2,CLT,2.9,5488.61,49400.0,24,2.01,Bom,626,0
61,Médio,Solteiro,Sul,4,Autônomo,0.0,3416.97,23400.0,72,3.46,Excelente,649,0
36,Fundamental,Casado,Sul,3,CLT,0.4,1320.0,9200.0,60,1.88,Regular,518,0
39,Superior,Casado,Sudeste,0,Servidor Público,6.2,3900.52,26600.0,60,0.9,Excelente,729,0
44,Superior,Casado,Centro-Oeste,1,CLT,2.0,4758.04,30800.0,24,1.45,Ruim,468,1
38,Médio,Casado,Sul,3,Servidor Público,0.2,2462.07,19200.0,24,1.31,Regular,538,0
56,Médio,Divorciado,Sudeste,2,Autônomo,7.0,4489.92,49600.0,24,3.3,Bom,627,0
31,Superior,Viúvo,Sudeste,1,CLT,1.4,5549.28,53100.0,24,1.47,Regular,576,1
40,Superior,Solteiro,Sudeste,0,CLT,2.0,5295.53,20900.0,72,1.31,Regular,550,0
29,Médio,Solteiro,Sudeste,1,CLT,14.7,3341.39,31400.0,72,1.68,Regular,629,0
23,Médio,Casado,Sul,2,Servidor Público,0.1,3860.71,60600.0,24,0.93,Regular,500,1
31,Pós-graduação,Solteiro,Sul,2,Autônomo,5.1,13072.02,59000.0,60,2.26,Ruim,549,1
37,Superior,Casado,Sudeste,1,Servidor Público,11.9,6303.45,108200.0,36,1.1,Bom,686,0
33,Médio,Casado,Sudeste,0,CLT,0.3,2275.93,17400.0,12,1.99,Bom,622,0
30,Médio,Casado,Sul,2,Autônomo,8.0,1320.0,4200.0,36,2.0,Ruim,408,0
22,Superior,Solteiro,Sudeste,3,CLT,2.2,6287.93,42700.0,36,2.08,Bom,616,0
37,Médio,Casado,Norte,1,CLT,8.4,5182.37,21000.0,12,1.5,Regular,582,0
21,Médio,Viúvo,Nordeste,3,CLT,1.5,3122.46,35900.0,36,2.15,Bom,556,0
46,Médio,Solteiro,Nordeste,1,Servidor Público,16.2,2554.32,19800.0,60,1.01,Bom,658,0
38,Médio,Casado,Nordeste,3,CLT,4.2,4063.33,61400.0,24,1.77,Bom,562,0
21,Superior,Solteiro,Norte,2,CLT,3.9,5420.36,75800.0,48,2.04,Excelente,715,0
34,Fundamental,Solteiro,Nordeste,4,Servidor Público,6.6,2439.58,24500.0,72,0.82,Ruim,441,0
29,Superior,Casado,Centro-Oeste,2,CLT,2.3,3970.08,45300.0,12,1.88,Bom,569,0
41,Médio,Solteiro,Sudeste,1,Autônomo,1.2,3260.03,39500.0,60,2.85,Excelente,643,1
52,Fundamental,Solteiro,Sudeste,3,Empresário,1.2,1320.0,9300.0,36,1.52,Bom,540,0
18,Fundamental,Solteiro,Centro-Oeste,2,CLT,1.6,2340.22,11900.0,48,1.75,Excelente,623,0
39,Pós-graduação,Casado,Norte,0,Servidor Público,3.8,10428.8,90200.0,36,0.88,Bom,715,0
36,Superior,Casado,Sudeste,0,CLT,7.3,5697.02,25200.0,48,1.71,Bom,653,0
45,Médio,Solteiro,Nordeste,1,CLT,2.8,2797.03,21600.0,60,1.92,Excelente,689,0
40,Superior,Casado,Sudeste,2,Servidor Público,2.1,8439.29,95300.0,24,0.82,Ruim,452,1
29,Superior,Solteiro,Sudeste,2,Empresário,6.3,5145.94,57100.0,36,1.8,Bom,633,0
34,Pós-graduação,Casado,Sudeste,1,CLT,1.4,8554.73,41100.0,48,2.07,Excelente,764,0
29,Médio,Casado,Sudeste,0,CLT,4.7,2672.32,8400.0,36,2.42,Regular,516,0
49,Superior,Casado,Sudeste,1,CLT,0.4,3874.79,16800.0,36,2.3,Bom,594,0
38,Fundamental,Viúvo,Nordeste,0,Empresário,0.5,1320.0,4700.0,48,2.18,Regular,528,0
58,Médio,Divorciado,Nordeste,1,Empresário,4.1,5318.95,47900.0,36,2.45,Bom,634,0
